Account info: TAG;Last inventory;Computer;User;Operating system;RAM (MB);CPU (MHz);
;2019-08-28 08:09:43;PMC2019;antonia.francois;Microsoft Windows 7 Professional Edition;6878;3194;
;2019-08-27 14:01:07;WIN-K0H3E320R06;paula.carvalho;Microsoft Windows 7 Professional;2048;2800;
NA;2019-08-27 13:22:12;DESKTOP-97G0DP6;Cristiano.dsantos;Microsoft Windows 10 Pro;4096;2936;
;2019-08-27 10:43:48;CANOASXXI-014;Alexsander.Soares;Microsoft Windows 7 Professional;2048;2926;
NA;2019-08-26 15:13:22;CT01-002354;defesa1;Microsoft Windows 7 Professional;1502;3200;
NA;2019-08-26 10:09:22;DESKTOP-O3D9AEO;;Microsoft Windows 10 Pro;8192;3408;
;2019-08-26 09:53:22;PMC3703;lucas.pereira;Microsoft Windows 7 Professional;2941;2936;
;2019-08-23 16:42:13;CT01-000923;sharon.bohn;Microsoft Windows 7 Professional;2048;2133;
NA;2019-08-23 14:19:25;CT01-000843;jose.vieira;Microsoft Windows 7 Professional;3579;3326;
NA;2019-08-23 13:16:35;CT01-000119;hnsg.wesley;Microsoft Windows 7 Professional;7072;2501;
NA;2019-08-22 16:42:48;CT01-000581;guilherme.loeblein;Microsoft Windows 10 Pro;8192;2496;
NA;2019-08-22 14:10:02;CT01-003580;candice.trisch;Microsoft Windows 10 Pro;4096;3001;
NA;2019-08-22 09:22:30;CT01-000317;helen.pereira;Microsoft Windows 7 Professional;8192;2201;
;2019-08-22 08:12:31;PMC68YJ5K;claudia.toneto;Microsoft Windows 7 Professional;7072;2501;
NA;2019-08-21 13:22:59;CT01-003502;martim.muniz;Microsoft Windows 10 Pro;4096;3001;
NA;2019-08-21 09:38:14;PMC-00037358;Administrador;Microsoft® Windows Vista™ Business;3061;2667;
;2019-08-21 08:47:08;PMC-3708;felipe.gomes;Microsoft Windows 7 Professional;2941;2936;
NA;2019-08-20 17:24:26;CT01-003533;ramses.miclas;Microsoft Windows 10 Pro;4096;3001;
;2019-08-20 12:01:28;PMC-303007;renata.cruz;Microsoft Windows 7 Professional;2048;2936;
NA;2019-08-19 13:58:22;CT01-001242;roseli.dias;Microsoft Windows 7 Professional;2048;2133;
NA;2019-08-19 09:04:15;CT01-003611;adriane.neves;Microsoft Windows 10 Pro;4096;3001;
NA;2019-08-16 16:33:56;DIMBACKUP01;luiz.rodrigues;Microsoft Windows 7 Professional;4096;2936;
;2019-08-16 13:45:30;PMC078005;guilherme.loeblein;Microsoft Windows 7 Professional;4096;3400;
NA;2019-08-16 10:34:37;CT01-003866;;Microsoft Windows 8 Pro;3483;2900;
;2019-08-16 08:33:18;PMCXC63K9;daniel.jaeger;Microsoft Windows 7 Professional;2941;2936;
;2019-08-15 17:45:14;PMC068998;SISTEMA;Microsoft Windows 7 Professional;4096;2901;
;2019-08-15 16:54:56;CT01-000123;SISTEMA;Microsoft Windows 7 Professional;3453;2936;
;2019-08-15 13:00:25;DPSI-04;felipe.gomes;Microsoft Windows 7 Professional;1791;3100;
;2019-08-14 10:18:13;PGM-HT1;SISTEMA;Microsoft Windows 7 Professional;2941;2936;
;2019-08-13 10:22:47;SMPG-21474;catia.andrades;Microsoft Windows XP Professional;2048;2926;
NA;2019-08-13 08:38:33;CT01-003502;martim.muniz;Microsoft Windows 10 Pro;4096;3001;
NA;2019-08-12 15:45:53;CT01-003502;martim.muniz;Microsoft Windows 10 Pro;4096;3001;
NA;2019-08-12 14:05:33;CT01-003502;martim.muniz;Microsoft Windows 10 Pro;4096;3001;
NA;2019-08-12 13:53:42;CT01-003502;martim.muniz;Microsoft Windows 10 Pro;4096;3001;
;2019-08-12 10:20:33;PMC-078002;felipe.gomes;Microsoft Windows 10 Pro;3500;3400;
NA;2019-08-12 08:35:05;CT01-003502;;Microsoft Windows 10 Pro;4096;3001;
NA;2019-08-10 09:01:16;CT01-003738;walnise.oliveira;Microsoft Windows 7 Professional;2048;1596;
NA;2019-08-09 14:53:35;SMF03-NOTEBOOK;SISTEMA;Microsoft Windows 7 Professional;2813;2300;
NA;2019-08-08 08:12:14;CT01-001179;guilherme.loeblein;Microsoft® Windows Vista™ Business;2048;2933;
;2019-08-07 13:08:16;SMS-AI-UBSUNIAO;nadia.otto;Microsoft Windows 7 Professional;2048;2933;
;2019-08-07 12:44:39;GP-301478;;Microsoft Windows XP Professional;2048;2792;
;2019-08-07 09:37:27;CT01-000713;SISTEMA;Microsoft Windows 7 Ultimate;2048;2200;
;2019-08-07 09:36:01;PMC-3166;paola.lehnen;Microsoft Windows 7 Professional;2941;2936;
NA;2019-08-07 08:36:44;CT01-003502;martim.muniz;Microsoft Windows 10 Pro;4096;3001;
;2019-08-07 08:31:39;PMCX70460;SISTEMA;Microsoft Windows 7 Professional;2048;2200;
;2019-08-07 08:17:49;PMC800053;rafaela.soares;Microsoft Windows 7 Professional;1791;1800;
NA;2019-08-06 07:44:19;CT01-001237;andreia.fay;Microsoft Windows 7 Professional;4096;2936;
;2019-08-05 14:16:26;PMCX00032;SISTEMA;Microsoft Windows 7 Professional Edition;2048;2926;
;2019-08-02 12:04:33;CANOASTEC-85143;;Microsoft Windows 8.1 Pro;6144;2401;
NA;2019-08-02 09:45:07;CENTRAL-PC;idalino.centenario;Microsoft Windows 10 Enterprise;3550;3200;
NA;2019-08-01 10:13:18;CT01-001979;EMEI Vó Sara;Microsoft Windows 7 Professional;2048;2926;
NA;2019-07-31 15:09:38;CT01-003502;martim.muniz;Microsoft Windows 10 Pro;4096;3001;
;2019-07-31 08:34:33;PMC-303007;renata.cruz;Microsoft Windows 7 Professional;2048;2936;
;2019-07-30 14:31:41;PMCXX3FN95;SISTEMA;Microsoft Windows 7 Professional;3453;2936;
NA;2019-07-30 10:01:13;SMSPC-306875;pedro.warken;Microsoft Windows XP Professional;1024;2194;
;2019-07-29 12:33:44;CULTURA-441;william.verdeco;Microsoft Windows XP Professional;2048;2925;
NA;2019-07-29 12:27:00;CT01-000836;felipe.gomes;Microsoft Windows XP Professional;1024;2194;
;2019-07-29 11:03:25;SMF-2842;SISTEMA;Microsoft Windows 7 Professional Edition;2941;2926;
;2019-07-29 07:22:21;SMRIM-050;janisse.cittadin;Microsoft Windows 7 Professional;4096;2936;
;2019-07-26 08:35:01;PMC016023;felipe.gomes;Microsoft Windows 7 Professional;3550;3200;
;2019-07-24 17:26:24;PMC-30;Operador;Microsoft Windows XP Professional;1791;2812;
NA;2019-07-24 14:13:37;CT01-003450;adriana.lima;Microsoft Windows 10 Pro;8192;3408;
;2019-07-24 13:32:54;PMC1AF65MR13;anajara.ferreira;Microsoft Windows 7 Professional;16384;3301;
NA;2019-07-24 12:24:36;CT01-003648;gabriela.carvalho;Microsoft Windows 10 Pro;8192;3408;
;2019-07-24 10:40:48;PMC-65MP7;vitoria.silveira;Microsoft Windows 7 Professional;16384;3301;
;2019-07-24 10:40:01;SME-INCLUSAO1;SISTEMA;Microsoft Windows 7 Professional;1536;1900;
NA;2019-07-24 09:47:27;AA-OPERADOR;mauro.furtado;Microsoft Windows 7 Professional;3453;2936;
;2019-07-24 08:51:43;SMF-515;cristiane.sousa;Microsoft Windows XP Professional;2048;2926;
;2019-07-24 08:08:31;PMC68YJ3A;evelin.brand;Microsoft Windows 7 Professional;7072;2501;
;2019-07-24 08:06:36;PMC1AF65N114;denise.brum;Microsoft Windows 7 Professional;16384;3301;
NA;2019-07-23 16:56:07;CT01-003611;adriane.neves;Microsoft Windows 10 Pro;4096;3001;
NA;2019-07-22 14:56:16;CT01-003604;vera.mariani;Microsoft Windows 7 Professional;2048;2933;
NA;2019-07-22 14:55:59;SMS-TA001A;guilherme.loeblein;Microsoft Windows 7 Professional;1791;1496;
NA;2019-07-22 09:49:08;CT01-003533;ramses.miclas;Microsoft Windows 10 Pro;4096;3001;
NA;2019-07-22 09:37:12;CT01-003735;silvia.marcon;Microsoft Windows XP Professional;1024;2000;
NA;2019-07-19 16:03:36;CT01-000203;guilherme.loeblein;Microsoft Windows 10 Pro;8192;2496;
;2019-07-19 10:51:22;PMC302738;jeanine.dornelles;Microsoft Windows XP Professional;2048;2925;
NA;2019-07-19 10:43:58;SMPG04;eduardo.durande;Microsoft Windows 10 Pro;8192;3408;
NA;2019-07-19 08:43:02;CT01-000741;SISTEMA;Microsoft Windows 7 Professional;3072;2133;
NA;2019-07-18 16:19:44;CT01-002454;fernanda.guedes;Microsoft Windows 7 Professional;2048;2133;
NA;2019-07-18 10:19:13;CT01-000060;natacha.moura;Microsoft Windows 7 Professional;7090;3201;
;2019-07-18 09:14:17;PMC10JV5F;hnsg.madelaine;Microsoft Windows 8.1 Pro;3503;3201;
;2019-07-18 08:34:04;PMC10KT8V;hnsg.rossilene;Microsoft Windows 8.1 Pro;3503;3201;
;2019-07-17 16:38:51;PMC016023;ana.pastorini;Microsoft Windows 7 Professional;6144;3200;
;2019-07-16 14:04:31;PMC068547;suzana.almeida;Microsoft Windows 7 Professional;4096;2893;
NA;2019-07-16 08:30:14;CT01-003580;candice.trisch;Microsoft Windows 10 Pro;4096;3001;
;2019-07-12 09:54:57;PMC104975;operador;Microsoft Windows 7 Professional;1502;3200;
;2019-07-12 09:29:57;PMC0022;matheus.scheffer;Microsoft Windows 7 Professional;7070;2501;
SME;2019-07-11 14:40:37;PMC-071795;alessandra.silva;Microsoft Windows 7 Professional;2048;2900;
;2019-07-11 13:49:48;SME-AD009;guilherme.loeblein;Microsoft Windows 7 Professional;1502;3200;
NA;2019-07-11 10:28:06;CT01-003560;ione.gutierres;Microsoft Windows 10 Pro;4096;3001;
;2019-07-11 10:04:16;WS006002586;nara.zembruski;Microsoft Windows 7 Professional;2941;2936;
NA;2019-07-11 09:15:27;CT01-003881;SISTEMA;Microsoft Windows 7 Professional;2048;2933;
NA;2019-07-09 15:37:14;SMRI-30718;Administrador;Microsoft Windows XP Professional;1024;2194;
;2019-07-09 15:12:24;SMS-3699;filipe.zacher;Microsoft Windows 7 Professional;2941;2936;
NA;2019-07-09 09:13:33;CT01-003533;ramses.miclas;Microsoft Windows 10 Pro;4096;3001;
NA;2019-07-05 09:42:43;CT01-003610;matheus.moreira;Microsoft Windows 10 Pro;2969;3001;
NA;2019-07-05 09:35:47;CT01-003533;ramses.miclas;Microsoft Windows 10 Pro;4096;3001;
NA;2019-07-04 09:27:57;CT02-000003;operador;Microsoft Windows 7 Professional;2783;2400;
SME;2019-07-04 08:52:22;SALADERECURSOS3;SISTEMA;Microsoft Windows 7 Professional;2783;2400;
;2019-07-03 10:09:29;CT01-000218;michele.inacio;Microsoft Windows 7 Professional;1502;3200;
;2019-07-03 08:31:28;PMC406724;jefferson.cunha;Microsoft Windows 7 Professional;8192;3901;
;2019-07-02 08:50:24;PMCANOAS10680;SISTEMA;Microsoft Windows 7 Professional;8192;3326;
NA;2019-07-01 16:15:54;CT01-002266;SISTEMA;Microsoft Windows 7 Professional;2048;2926;
NA;2019-07-01 13:01:48;DESKTOP-7UBOSS2;Administrador;Microsoft Windows 10 Pro;8192;3600;
NA;2019-07-01 12:07:37;CT01-003580;candice.trisch;Microsoft Windows 10 Pro;4096;3001;
NA;2019-07-01 11:13:32;BANCADA;SISTEMA;Microsoft Windows 7 Professional;8192;2661;
NA;2019-07-01 08:43:19;SME-77;maria.vianna;Microsoft Windows 7 Ultimate;2048;1900;
NA;2019-07-01 07:24:31;CT01-000532;alberto.pehl;Microsoft Windows XP Professional;2048;2926;
;2019-06-27 02:06:24;LOTUS;erick.wagner;Microsoft Windows Server 2008 R2 Enterprise;16384;2400;
;2019-06-26 11:53:48;DCA-406;SISTEMA;Microsoft Windows 7 Professional;2048;2133;
;2019-06-26 08:36:16;SME-DEF018;SISTEMA;Microsoft Windows 7 Ultimate;2048;3326;
NA;2019-06-25 14:05:11;CT01-003611;adriane.neves;Microsoft Windows 10 Pro;4096;3001;
;2019-06-25 10:11:59;PMC0003124;Administrador;Microsoft Windows 7 Professional;2941;2936;
;2019-06-25 08:33:23;PMC01238;maria.cardozo;Microsoft Windows 7 Professional;1502;3200;
;2019-06-24 13:54:51;PMC-4136;mariana.menegussi;Microsoft Windows 7 Professional;2048;2133;
;2019-06-24 11:51:34;PMC68NB86;Administrador;Microsoft Windows 7 Professional;6562;2501;
;2019-06-24 09:36:42;PMC-4274;mara.santos;Microsoft Windows 7 Professional;3965;2936;
;2019-06-24 08:06:35;WS006003757;rita.limas;Microsoft Windows 7 Professional;2941;2936;
;2019-06-24 08:01:00;PMC014712;marisa.rosa;Microsoft Windows 7 Professional;3550;3200;
NA;2019-06-23 07:12:11;CT01-000421;marco.krausen;Microsoft Windows 7 Professional;3071;2936;
NA;2019-06-19 17:30:26;LENOVO001;idalino.centenario;Microsoft Windows 7 Professional;4096;1700;
;2019-06-19 13:59:25;SMF-1397;alexandre.costa;Microsoft Windows 10 Pro;2941;2936;
;2019-06-19 13:38:03;PMC00484;SISTEMA;Microsoft Windows 7 Professional;8192;2661;
NA;2019-06-19 13:14:04;CT01-002098;adriana.ribeiro;Microsoft Windows 7 Professional;4096;3000;
;2019-06-19 11:29:37;PMC-43F78B;edena.barua;Microsoft Windows 7 Professional;3453;2936;
NA;2019-06-19 11:01:35;PMC2580;nara.goncalves;Microsoft Windows 7 Professional;2941;2936;
;2019-06-18 08:58:13;OPERADOR-HP;mauricio.feijo;Microsoft Windows 7 Professional;4096;2936;
NA;2019-06-18 08:40:17;CT01-003704;SISTEMA;Microsoft Windows 7 Professional;1789;2933;
NA;2019-06-17 16:46:12;CT01-003611;adriane.neves;Microsoft Windows 10 Pro;4096;3001;
NA;2019-06-17 13:55:28;CT01-003502;martim.muniz;Microsoft Windows 10 Pro;4096;3001;
NA;2019-06-17 12:22:39;CT01-003259;sandra.csantos;Microsoft Windows XP Professional;1791;2712;
NA;2019-06-17 12:15:49;CT01-003890;Administrador;Microsoft Windows 7 Professional;2941;2936;
NA;2019-06-17 09:20:45;CT01-000737;Administrador;Microsoft Windows 7 Professional;4096;2667;
NA;2019-06-14 13:53:52;PMC295771;rosangela.arenhart;Microsoft® Windows Vista™ Business;2048;2700;
NA;2019-06-13 14:02:37;CT01-003502;martim.muniz;Microsoft Windows 10 Pro;4096;3001;
;2019-06-13 07:58:57;TELESMS-04;adriana.berthold;Microsoft Windows 7 Professional;8192;3200;
;2019-06-12 12:48:45;UMVL-101;guilherme.loeblein;Microsoft Windows 7 Professional;2048;2800;
NA;2019-06-12 12:01:14;PMCX00201;Operador;Microsoft Windows 7 Professional;1789;2938;
;2019-06-12 11:53:06;SMPG-310;maria.conceicao;Microsoft Windows XP Professional;512;2992;
;2019-06-12 08:01:33;CT01-000515;lisette.schneider;Microsoft Windows 7 Professional;3486;3200;
NA;2019-06-11 16:12:29;CT01-000244;elsa.schutz;Microsoft Windows 7 Professional;2941;2936;
;2019-06-11 16:02:12;SMF-DAT1;yuri.braccini;Microsoft Windows 7 Professional;2941;2936;
;2019-06-11 15:58:42;PMC015663;SISTEMA;Microsoft Windows 7 Professional;2048;3200;
NA;2019-06-11 15:53:12;CT01-003611;adriane.neves;Microsoft Windows 10 Pro;4096;3001;
;2019-06-11 08:17:10;SMRIM-301913;bruna.rosa;Microsoft® Windows Vista™ Business;2048;2933;
;2019-06-10 13:40:23;PMC-3019280;daniela.vieira;Microsoft® Windows Vista™ Business;2048;2933;
;2019-06-10 07:51:36;CT01-000120;hnsg.selmara;Microsoft Windows 7 Professional;2941;2936;
NA;2019-06-07 10:16:50;CT01-001987;Administrador;Microsoft Windows 7 Professional;2048;2926;
;2019-06-05 16:16:53;PGM-21853;suzana.almeida;Microsoft Windows XP Professional;2048;2792;
SMEL;2019-06-05 13:59:06;CT01-001123;SISTEMA;Microsoft Windows 7 Professional;3524;3001;
;2019-06-04 17:27:09;PMC015674;luiz.busato;Microsoft Windows 7 Professional;3550;3200;
;2019-06-04 16:08:40;PMC021265;suzana.almeida;Microsoft® Windows Vista™ Business;3036;2001;
;2019-06-04 14:41:57;PMC015672GP;alice.neves;Microsoft Windows 7 Professional;3550;3200;
NA;2019-06-04 13:18:28;PMC073499;joao.scherengovski;Microsoft Windows 7 Professional;3551;3000;
NA;2019-06-04 12:58:33;CT01-001370;SISTEMA;Microsoft Windows 7 Professional;2048;2200;
SMEL;2019-06-04 10:42:18;PMC-1AC26WW0S;Administrador;Microsoft Windows 7 Professional;3524;3001;
NA;2019-06-03 09:56:59;CT01-003533;;Microsoft Windows 10 Pro;4096;3001;
;2019-05-31 11:08:10;PNAFM-RH06;aline.machado;Microsoft Windows XP Professional;1024;2194;
;2019-05-30 15:55:53;CT01-003277;svc.toten;Microsoft Windows 7 Professional;7107;3900;
;2019-05-30 14:48:49;SMDUH-258;SISTEMA;Microsoft Windows 7 Professional;2941;2936;
NA;2019-05-30 14:25:06;CT01-003611;adriane.neves;Microsoft Windows 10 Pro;4096;3001;
NA;2019-05-30 11:18:20;PMC106305;Administrador;Microsoft Windows 10 Pro;4096;1700;
;2019-05-30 02:20:06;PMC000224;marcelle.rodrigues;Microsoft Windows 7 Professional;4096;2936;
;2019-05-29 08:25:54;PMCXC5GPR;SISTEMA;Microsoft Windows 7 Professional;2941;2936;
;2019-05-28 08:02:59;SMPG-302295;tarcizio.cardoso;Microsoft Windows XP Professional;2048;2925;
;2019-05-28 07:41:26;SME-LAERTE;laerte.justin;Microsoft Windows 7 Ultimate;3451;3326;
NA;2019-05-27 18:03:09;CT01-003814;operador;Microsoft Windows 7 Professional;3543;2667;
NA;2019-05-27 12:46:14;CT01-003263;;Microsoft Windows XP Professional;1536;2194;
NA;2019-05-27 10:44:22;CT01-001550;administrador;Microsoft Windows 7 Professional;2048;2800;
NA;2019-05-27 08:58:25;PAT-30734;;Microsoft Windows XP Professional;1024;2194;
NA;2019-05-24 16:59:06;SMRI-30734;Administrador;Microsoft Windows XP Professional;1024;2194;
;2019-05-24 15:57:00;SMS-DPASM01;hnsg.dorisl;Microsoft Windows 7 Professional;1502;3200;
;2019-05-24 10:10:04;NOME-B2;maria.quadros;Microsoft Windows XP Professional;2048;2933;
NA;2019-05-24 09:40:17;CT01-003627;vera.bini;Microsoft Windows 10 Pro;4096;3001;
;2019-05-24 07:43:30;CT01-002375;daniela.bolzan;Microsoft Windows 7 Professional;4096;2992;
;2019-05-23 11:55:01;SMF-PEMA270;miriam.kawamoto;Microsoft Windows 7 Professional;4096;2901;
NA;2019-05-23 10:16:01;CT01-001460;rochele.rodrigues;Microsoft Windows 7 Professional;3453;2936;
;2019-05-22 08:24:21;PMC-105252;jose.vieira;Microsoft Windows 7 Professional;4096;3326;
NA;2019-05-21 13:08:27;CT01-003056;jorge.jaques;Microsoft Windows 7 Professional;3550;3200;
;2019-05-21 12:42:34;CT01-000721;danielle.rocha;Microsoft Windows 7 Professional;3543;2667;
NA;2019-05-21 09:48:58;CT01-003533;ramses.miclas;Microsoft Windows 10 Pro;4096;3001;
NA;2019-05-21 09:13:38;CT01-003580;candice.trisch;Microsoft Windows 10 Pro;4096;3001;
NA;2019-05-21 02:01:49;VBMSAPP14;adm.viniciusd;Microsoft Windows Server 2012 R2 Datacenter;16384;2400;
;2019-05-20 17:31:51;PMC000274SMDUH;suzana.almeida;Microsoft Windows 7 Professional;4096;2936;
NA;2019-05-20 13:22:01;CT01-003611;adriane.neves;Microsoft Windows 10 Pro;4096;3001;
;2019-05-17 15:52:18;PMC020008;SISTEMA;Microsoft Windows 7 Professional;6878;3200;
;2019-05-17 14:37:49;PMC-003719;Operador;Microsoft Windows 7 Professional;4096;2936;
;2019-05-17 10:48:40;PMCXL1CAB3R;dioneia.arboitte;Microsoft Windows 7 Professional;4096;2501;
;2019-05-16 13:55:14;PMC-10130580100;suzana.almeida;Microsoft Windows 7 Professional;3550;3200;
;2019-05-16 12:17:40;PMC157101;guilherme.loeblein;Microsoft Windows 7 Professional;4096;2936;
NA;2019-05-16 09:31:04;CT01-003533;ramses.miclas;Microsoft Windows 10 Pro;4096;3001;
;2019-05-16 07:00:06;PMC068552;SISTEMA;Microsoft Windows 7 Professional;3416;2901;
;2019-05-15 13:50:10;SMPG-302031;rafaela.dsantos;Microsoft Windows XP Professional;2048;2926;
NA;2019-05-14 12:28:31;CT01-000439;Administrador;Microsoft Windows 10 Pro;1791;3000;
;2019-05-14 10:38:48;SMMA-UL-FERNAND;Administrador;Microsoft Windows 10 Pro;8192;3201;
;2019-05-14 09:08:14;SMS-UBS-NATAL01;SISTEMA;Microsoft Windows 7 Professional;2941;2936;
NA;2019-05-13 13:51:37;CT01-003611;adriane.neves;Microsoft Windows 10 Pro;4096;3001;
NA;2019-05-13 11:46:45;USER-PC;SISTEMA;Microsoft Windows 7 Ultimate;2941;2936;
NA;2019-05-13 09:02:48;SMEL-16037;renan.silva;Microsoft Windows 7 Professional;2048;2133;
;2019-05-10 13:13:11;PMC019317;raquel.lauermann;Microsoft Windows 7 Professional;3550;3200;
;2019-05-10 12:41:12;CT01-003687;priscila.holtermann;Microsoft Windows XP Professional;1024;1875;
NA;2019-05-10 11:20:12;CT01-003536;liege.weissheimer;Microsoft Windows 10 Pro;4096;3001;
;2019-05-10 03:39:38;PMCC4YA9;rosiane.duarte;Microsoft Windows 7 Professional;2941;2936;
SMSPC;2019-05-09 09:58:07;PMC-SMSPC-0439;;Microsoft Windows 10 Pro;1791;3000;
;2019-05-09 09:16:21;PMC068568;fabio.pase;Microsoft Windows 7 Professional;3416;2901;
;2019-05-09 07:59:49;PMC303366;SISTEMA;Microsoft Windows 7 Professional;2048;2933;
NA;2019-05-08 16:31:32;CT01-003546;SISTEMA;Microsoft Windows 7 Professional;2048;2936;
NA;2019-05-08 16:08:53;PMC306016-CTEC;marcio.dasilva;Microsoft Windows 7 Ultimate;3207;2400;
;2019-05-08 11:41:30;SMF-002896;svc.sga;Microsoft Windows 7 Professional;2941;2936;
NA;2019-05-07 09:15:49;SME-24;SISTEMA;Microsoft Windows 7 Professional;2048;2700;
;2019-05-06 14:56:34;PMC406724;jefferson.cunha;Microsoft Windows 7 Professional;8192;3901;
NA;2019-05-06 12:31:30;PMC-20043;guilherme.loeblein;Microsoft Windows 7 Professional;8192;3200;
NA;2019-05-06 09:13:42;CT01-001585;adriano.stallbaum;Microsoft Windows 8.1 Pro;6878;3200;
;2019-05-06 08:12:03;PMC068545;matheus.zanon;Microsoft Windows 7 Professional;4096;2901;
;2019-05-03 11:58:09;TELEAGENDAMENTO;felipe.gomes;Microsoft Windows 7 Professional;2048;2933;
;2019-05-03 10:42:52;CT01-001497;ana.overbek;Microsoft Windows 7 Professional;2048;2933;
;2019-05-02 17:03:40;TELESMS-09;guilherme.loeblein;Microsoft Windows 7 Professional;8192;3200;
;2019-05-02 11:00:18;CT01-68551;hnsg.francis;Microsoft Windows 7 Professional;4096;2901;
;2019-04-30 16:55:56;CT01-001181;;Microsoft Windows XP Professional;1024;2666;
NA;2019-04-30 12:05:11;CT01-003564;;Microsoft Windows 10 Pro;4096;3601;
;2019-04-30 08:02:00;PMC302252;michele.araujo;Microsoft Windows XP Professional;1024;2666;
;2019-04-29 16:26:51;DIM-510;SISTEMA;Microsoft Windows 7 Professional;2048;2133;
NA;2019-04-29 14:43:01;CT01-003775;;Microsoft Windows 10 Pro;3307;3600;
;2019-04-29 13:48:34;SMSPC003761;SISTEMA;Microsoft Windows 7 Professional;4078;3800;
NA;2019-04-29 12:57:56;CT01-003362;SISTEMA;Microsoft Windows 8 Professional Edition;8081;3408;
NA;2019-04-29 10:01:48;FMSCNOVO-02;;Microsoft Windows 10 Pro;3307;3600;
NA;2019-04-29 09:55:33;CT01-003580;candice.trisch;Microsoft Windows 10 Pro;4096;3001;
;2019-04-29 09:38:58;PMC-BXY400254;hnsg.julianasm;Microsoft Windows 7 Professional;4096;2936;
;2019-04-26 08:53:27;CT01-000527;SISTEMA;Microsoft Windows 7 Professional;1502;3200;
NA;2019-04-25 17:07:45;CT01-003773;guilherme.loeblein;Microsoft Windows 10 Pro;3247;3601;
;2019-04-25 12:18:05;WSX0014;guilherme.loeblein;Microsoft Windows 7 Professional;3005;2936;
;2019-04-25 12:04:12;CT01-000923;SISTEMA;Microsoft Windows 7 Professional;2048;2133;
NA;2019-04-25 09:24:07;CT01-003612;carla.nunes;Microsoft Windows 8.1 Pro;4096;2417;
;2019-04-25 08:54:02;CT01-001538;luis.berni;Microsoft® Windows Vista™ Business;2048;2933;
